"","CASEID","comment_text","Freedom.and.Rights","E.plurabus.Unum","representation.of.the.people","popular.will.and.equality","National.identity.and.heritage","Not.a.democracy.a.Republic","flawed.democracy","Institution.and.constitution","unclassified.other","Don.t.know","nothing.disaffected","Nothing.more.to.add","NA."
"10398",69591642,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10399",213836951,"Democracy is full of mysteries.",0,0,0,0,0,0,0,0,1,0,0,0,0
"10400",217337957,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10401",133585739,"The freedom of choice",1,0,0,0,0,0,0,0,0,0,0,0,0
"10402",103291571,"Freedom of speech and religion",1,0,0,0,0,0,0,0,0,0,0,0,0
"10403",218063495,"I like the principle of 'everyone decides'",0,0,0,1,0,0,0,0,0,0,0,0,0
"10404",41619715,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10405",2370262,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10406",210549709,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10407",221119393,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10408",225799287,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10409",11695776,"The governed have a great influence on government.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10410",229463097,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10411",131943179,"Our freedom of choice",1,0,0,0,0,0,0,0,0,0,0,0,0
"10412",224517955,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10413",221995035,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10414",45612710,"Freedom of speech. The right to bear arms.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10415",229548169,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10416",2546126,"That we are a republic",0,0,0,0,0,1,0,0,0,0,0,0,0
"10417",228719591,"There is justice and equality",0,0,0,1,0,0,0,0,0,0,0,0,0
"10418",12273761,"Nothing much to say about it.",0,0,0,0,0,0,0,0,0,0,0,1,0
"10419",217639771,"Having someone to look upto to make decisions",0,0,0,0,0,0,0,0,1,0,0,0,0
"10420",225238681,"Equal rights",1,0,0,0,0,0,0,0,0,0,0,0,0
"10421",218014123,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10422",123176859,"Not sure",0,0,0,0,0,0,0,0,0,1,0,0,0
"10423",228609785,"Right to vote",0,0,0,1,0,0,0,0,0,0,0,0,0
"10424",201613377,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10425",45865282,"That we can vote thi wish we could vote on more things. Maybe we should do away with the house of the senate and put it up on the internet and let all the people in america vote on, making know laws and probably would work out better than having a two party system in washington",0,0,0,1,0,0,1,0,0,0,0,0,0
"10426",223818795,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10427",223972023,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10428",227816667,"The ability to speak, worship and even protest as I see fit without fear of reprisal from the government.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10429",208729599,"Being able to vote and being fre",1,0,0,1,0,0,0,0,0,0,0,0,0
"10430",69333806,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10431",198415699,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10432",50099234,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10433",216384889,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10434",222916355,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10435",22104542,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10436",74315748,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10437",221565205,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10438",133806875,"Everyone�s supposed to have the exact same power to elect",0,0,0,1,0,0,0,0,0,0,0,0,0
"10439",135321325,"the freedom to choose our education, our vocations, being able to vote for our representatives",1,0,1,1,0,0,0,0,0,0,0,0,0
"10440",105728687,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10441",43909687,"Freedom of speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"10442",69648042,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10443",11223366,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10444",211588181,"How everyone is included (in theory)",0,0,1,0,0,0,0,0,0,0,0,0,0
"10445",47644597,"freedoms",1,0,0,0,0,0,0,0,0,0,0,0,0
"10446",227788423,"Election.A good government",0,0,0,1,0,0,0,0,0,0,0,0,0
"10447",11075851,"Being able to vote",0,0,0,1,0,0,0,0,0,0,0,0,0
"10448",228700941,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10449",224812735,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10450",120593077,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10451",12182758,"Wev have had this but seems like it is more fussing or slinging mud to where it is hard to keep up with who is doing the job they are suppose to be doing.",0,0,0,0,0,0,1,0,0,0,0,0,0
"10452",217214163,"They deliver stronger,more resilient economies",0,0,0,0,0,0,0,0,1,0,0,0,0
"10453",115493399,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10454",44270212,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10455",231088609,"Checks and balances",0,0,0,0,0,0,0,1,0,0,0,0,0
"10456",57070882,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10457",43872713,"In this day and time democracy is missing",0,0,0,0,0,0,1,0,0,0,0,0,0
"10458",40194785,"supports EVERYONE�S human rights!",1,0,0,0,0,0,0,0,0,0,0,0,0
"10459",2048378,"Freedom, selecting representatives",1,0,1,1,0,0,0,0,0,0,0,0,0
"10460",43265111,"individual freedoms",1,0,0,0,0,0,0,0,0,0,0,0,0
"10461",166685043,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10462",69530091,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10463",43237007,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10464",201871585,"Equality, liberty, and the rule of law.",1,0,0,1,0,0,0,0,0,0,0,0,0
"10465",228489951,"That the Democrats will implode.",0,0,0,0,0,0,0,0,1,0,0,0,0
"10466",210007961,"The voting system and that our leaders are elected and aren't run like a dictatorship",0,0,0,1,0,0,0,0,0,0,0,0,0
"10467",136854689,"Get equal opportunities for everyone",1,0,0,0,0,0,0,0,0,0,0,0,0
"10468",130601807,"Not sure",0,0,0,0,0,0,0,0,0,1,0,0,0
"10469",216783767,"Choose",1,0,0,0,0,0,0,0,0,0,0,0,0
"10470",214323635,"Political problem",0,0,0,0,0,0,1,0,0,0,0,0,0
"10471",11957346,"Freedom to express your individuality",1,0,0,0,0,0,0,0,0,0,0,0,0
"10472",133648719,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10473",212630815,"freedon but in the USA we are a Republic",1,0,0,0,0,1,0,0,0,0,0,0,0
"10474",230968479,"Freedom of choice for the people",1,0,0,0,0,0,0,0,0,0,0,0,0
"10475",11260523,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10476",51459196,"",0,0,0,0,0,0,0,0,0,0,0,1,0
"10477",215911685,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10478",134077403,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10479",226189569,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10480",223223463,"Ideally, the ""freedoms"" people have because the government is supposed to work for the people.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10481",229165913,"Choices are supposed to be made by the common man, not a few powerful people.",0,0,1,1,0,0,0,0,0,0,0,0,0
"10482",210493725,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10483",19048020,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10484",224361809,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10485",104134109,"The ability for citizens to have a say in their government",0,0,0,1,0,0,0,0,0,0,0,0,0
"10486",176552775,"Our freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10487",20308488,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10488",40328291,"Freedom and opportunity to elect leaders",1,0,0,1,0,0,0,0,0,0,0,0,0
"10489",207321715,"I like the ability to speak my mind without fear of retribution",1,0,0,0,0,0,0,0,0,0,0,0,0
"10490",228625087,"The freedom of speech, the right to vote for our leaders",1,0,0,1,0,0,0,0,0,0,0,0,0
"10491",228524369,"When they actually follow through with a good plan to help Americans",0,0,0,0,0,0,0,0,1,0,0,0,0
"10492",204519731,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10493",231454425,"Democracy empowers citizens to have a say in decisions through open debate and voting. This values individual liberty and political agency.",1,0,0,1,0,0,0,0,0,0,0,0,0
"10494",68352910,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10495",11771809,"The value of each individual and their votes.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10496",65758443,"In an actual legitimate democracy, I like that the people have the vote.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10497",201956823,"consider that democracy is a fair and convenient form of government to live in harmony. where citizens participate and make me feel proud",0,0,0,1,0,0,0,0,0,0,0,0,0
"10498",216797057,"Freedom of speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"10499",47256977,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10500",42842282,"the ability to go, do, and be whatever you want",1,0,0,0,0,0,0,0,0,0,0,0,0
"10501",12175113,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10502",68902355,"What I value the most about democracy is that we the people have a voice of who governs America",0,0,0,1,0,0,0,0,0,0,0,0,0
"10503",118344041,"Everybody havin a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"10504",205470191,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10505",209815525,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10506",191943623,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10507",230530413,"Idk I like and believe in a constitutional government",0,0,0,0,0,0,0,0,1,0,0,0,0
"10508",156461075,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10509",195944861,"The lack of any king or dictator thinking he has authority over the lives and deaths of millions of individuals.",0,0,1,0,0,0,0,1,0,0,0,0,0
"10510",63920951,"Budgeting the deficit",0,0,0,0,0,0,0,0,1,0,0,0,0
"10511",227966861,"Respect for human dignity.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10512",228358365,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10513",227261133,"Representation of the people",0,0,1,0,0,0,0,0,0,0,0,0,0
"10514",231019729,"The idea that everyone can make a difference",0,0,0,1,0,0,0,0,0,0,0,0,0
"10515",196094195,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10516",60379370,"Nothing",0,0,0,0,0,0,0,0,0,0,1,0,0
"10517",46718539,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10518",63117103,"I value that democracy is for everyone",0,0,0,1,0,0,0,0,0,0,0,0,0
"10519",57847023,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10520",58756352,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10521",227433441,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10522",201761893,"Overall freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10523",210141065,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10524",222782309,"that we have a strict code to live by",0,0,0,0,0,0,0,1,0,0,0,0,0
"10525",214802121,"Freedom in many areas",1,0,0,0,0,0,0,0,0,0,0,0,0
"10526",16479761,"Our freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10527",2183403,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10528",43814533,"The people can participate and choose.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10529",49375121,"ability to vote",0,0,0,1,0,0,0,0,0,0,0,0,0
"10530",46704950,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10531",199465553,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10532",60325497,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10533",201289769,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10534",66036538,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10535",231152985,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10536",219375913,"That we have the freedom to speak and make choices that other countries can't even imagine.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10537",163110975,"Separation of church and state",1,0,0,0,0,0,0,0,0,0,0,0,0
"10538",215996435,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10539",189310663,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10540",57081326,"Freedom of speech, religion, the press and assembly. Free and fair elections.",1,0,0,1,0,0,0,0,0,0,0,0,0
"10541",12285374,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10542",49601672,"Having the people electing the best candidates to lead the nation.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10543",101725769,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10544",63734714,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10545",231032489,"Respect humans rights and fundamental freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10546",216819311,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10547",217116745,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10548",227738089,"coming togther",0,1,0,0,0,0,0,0,0,0,0,0,0
"10549",193528339,"The right to participate and vote",0,0,0,1,0,0,0,0,0,0,0,0,0
"10550",229314329,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10551",225407085,"Rigor to have a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"10552",223499709,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10553",186032151,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10554",11288355,"The freedoms in the Bill of Rights, the reality that we are created by a God who gives us our rights. NOT the government. It's purpose is to protect those rights against infringement from public officials and private citizens. It cannot be amended or repealed by our country's legislature through regular procedure, instead requiring a supermajority or referendum; often it is part of the constitution, and therefore subject to special procedures applicable to constitutional amendments.",1,0,0,0,0,0,0,1,0,0,0,0,0
"10555",130828737,"freedom, ability to make choices",1,0,0,0,0,0,0,0,0,0,0,0,0
"10556",148449501,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10557",224459559,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10558",216782561,"One person one vote",0,0,0,1,0,0,0,0,0,0,0,0,0
"10559",227028249,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10560",211576613,"It allows one to exercise his franchise and freedom of speech.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10561",150972313,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10562",199184337,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10563",68439387,"A republic is the best form. Democracy is mob-rule.",0,0,0,0,0,1,1,0,0,0,0,0,0
"10564",224761053,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10565",218301417,"Freedom to express the needs of the many for justice, rightful living and caring for each other.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10566",224939617,"They aren't respectful leaders",0,0,0,0,0,0,0,0,1,0,0,0,0
"10567",52255502,"I don't know",0,0,0,0,0,0,0,0,0,1,0,0,0
"10568",222526021,"Nothing",0,0,0,0,0,0,0,0,0,0,1,0,0
"10569",189403415,"We can vote for who we want for our leaders; however, that is an illusion in its current form. We have the US electorial college that are not partisan and as proven with the last election, are subject to persuasion. Citizens united has also allowed corporate interests to funnel unlimited corporate donations to politicians, political parties and basically allows them to sway our legislators into passing laws that benefit those corporate interests instead of individual citizens as a whole.",0,0,0,1,0,0,1,0,0,0,0,0,0
"10570",42148920,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10571",40157174,"The people are the true leaders, not the government.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10572",211929285,"I don't value Amy of it",0,0,0,0,0,0,0,0,0,0,1,0,0
"10573",220921561,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10574",161342899,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10575",11064721,"Free elections",0,0,0,1,0,0,0,0,0,0,0,0,0
"10576",201921229,"That everyone has a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"10577",229952367,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10578",211793269,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10579",196846575,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10580",214050315,"democracy helps to prevent rule by cruel and vicious autocrats.",0,0,0,0,0,0,0,1,0,0,0,0,0
"10581",183340557,"The right to protect my home and family.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10582",227146995,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10583",230103405,"Republicans",0,0,0,0,0,0,0,0,1,0,0,0,0
"10584",47049096,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10585",197124457,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10586",217054181,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10587",16231569,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10588",2329717,"The ability of citizens to vote, so that things can change.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10589",225705505,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10590",226515607,"respect for human rights and fundamental freedoms",1,0,0,0,0,0,0,0,0,0,0,0,0
"10591",53641279,"A dictator is not involved. However, a straight democracy equals mob rule, and that is no good either. A Republic is a preferable form of government.",0,0,0,0,0,1,0,1,0,0,0,0,0
"10592",231242775,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10593",219115783,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10594",200127783,"The ability of democracies, for the most part, to get things right. It may take decades, but eventually I believe a representative government can move this country in the right direction.",0,0,0,0,0,0,0,1,0,0,0,0,0
"10595",229490253,"Free and fair elections that are by and for the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10596",216973401,"The people have a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"10597",18377998,"The fact we have a two party system to govern by",0,0,0,0,0,0,0,0,1,0,0,0,0
"10598",203625027,"None",0,0,0,0,0,0,0,0,0,0,1,0,0
"10599",230456547,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10600",229165807,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10601",13537423,"As far as imperfect government is concerned, it may provide more freedoms than others",1,0,0,0,0,0,0,0,0,0,0,0,0
"10602",230577723,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10603",230168477,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10604",49666741,"Being able to vote for the best candidate no matter how old they both are. Putting your trust in the person who is helping the majority of people and not just the rich.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10605",16129615,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10606",228400621,"Freedom of speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"10607",66069105,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10608",216821667,"Health decisions made",0,0,0,0,0,0,0,0,1,0,0,0,0
"10609",163468803,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10610",224980073,"Such as not preventing transgender people from expressing themselves and their opinions",1,0,0,0,0,0,0,0,0,0,0,0,0
"10611",146356597,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10612",228825547,"Representation, transparency and accountability",0,0,1,0,0,0,0,1,0,0,0,0,0
"10613",42360294,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10614",74012733,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10615",220640881,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10616",134260977,"that the Republicans are the true Democracy in the world",0,0,0,0,0,0,0,0,1,0,0,0,0
"10617",12372314,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10618",224902049,"I don't believe in democracy. It crippled economy and causes national problem",0,0,0,0,0,0,0,0,0,0,1,0,0
"10619",148453669,"Representation of the people",0,0,1,0,0,0,0,0,0,0,0,0,0
"10620",14287889,"The Bill of Rights, free and fair elections by actual living citizens",1,0,0,1,0,0,0,0,0,0,0,0,0
"10621",225113181,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10622",155310191,"Free speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"10623",231081413,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10624",226964631,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10625",22763572,"The freedom to choose our leaders, and the ability to pursue whatever occupation I like and of course, the freedom of religion.",1,0,0,1,0,0,0,0,0,0,0,0,0
"10626",221414777,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10627",210394303,"Our freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10628",70624467,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10629",146319319,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10630",224008301,"Equality for all people",0,0,0,1,0,0,0,0,0,0,0,0,0
"10631",2568983,"The best thing is that we can elect our leaders. However, we need better choices.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10632",224562167,"allowing room for change. Flexibility. Everyone getting a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"10633",53424792,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10634",52802432,"That the people who are subject to the laws are the ones who enact them.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10635",207733011,"Our freedoms",1,0,0,0,0,0,0,0,0,0,0,0,0
"10636",212308537,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10637",74604115,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10638",14893851,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10639",212640535,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10640",148213223,"Rule of law, civil rights",1,0,0,0,0,0,0,0,0,0,0,0,0
"10641",155200617,"Theoretical accountability of the ruling class",0,0,0,0,0,0,0,1,0,0,0,0,0
"10642",15794329,"I value our Republuc which is not a democracy.",0,0,0,0,0,1,0,0,0,0,0,0,0
"10643",221930321,"Freedom of speech, freedom to think for yourself, and the freedom from oppression.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10644",53413981,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10645",65629486,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10646",68230022,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10647",229443487,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10648",55003328,"Freedoms",1,0,0,0,0,0,0,0,0,0,0,0,0
"10649",67614351,"We are not a Democracy, we are a Republic. I value most the freedoms enshrined in our constitution.",0,0,0,0,0,1,0,0,0,0,0,0,0
"10650",68418686,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10651",215012261,"I value the opportunity to have our voices heard in matters of government.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10652",71083883,"First amendment.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10653",55094829,"independant thinking and freedom of speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"10654",230768029,"That it gives power to the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10655",163449555,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10656",221359687,"Choice",1,0,0,0,0,0,0,0,0,0,0,0,0
"10657",105051151,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10658",66437419,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10659",177058681,"Not being arrested because you don't have the same pov as the extreme left has.",1,0,0,0,0,0,0,0,0,0,0,0,0
"10660",221982373,"the freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"10661",226051877,"The policies to help those most in need and to maintain a fair voting system.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10662",217575837,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10663",183071157,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10664",226937453,"Our freedom of speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"10665",225648577,"Power to the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"10666",11039969,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10667",42519129,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10668",210112315,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10669",228560947,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10670",210673797,"Nothing",0,0,0,0,0,0,0,0,0,0,1,0,0
"10671",153557203,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10672",128780303,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10673",211156295,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10674",100717233,"My voice being heard",0,0,0,1,0,0,0,0,0,0,0,0,0
"10675",146208317,"Freedom to elect our leaders, freedom to petition our government, freedom of speech",1,0,0,1,0,0,0,0,0,0,0,0,0
"10676",11039306,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10677",226222049,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10678",57264603,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10679",223725899,"For the people and by the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"10680",215690627,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10681",2050537,"Criminal held accountable",0,0,0,0,0,0,0,1,0,0,0,0,0
"10682",229951499,"I dont",0,0,0,0,0,0,0,0,0,0,1,0,0
"10683",197934969,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10684",11147100,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"10685",222859535,"The ones with back bones and are honest",0,0,0,0,0,0,0,0,1,0,0,0,0
